family,seed,sigma,warp,variant,interval_index,u_midpoint,h_master,h_variant,nu_variant,nu_reference,ratio_observed,ratio_predicted_derivative,relative_deviation,shortcut_ratio
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,16,0.12890625,0.0078125,0.015625,1.6657146844177682,3.3314293688355363,0.5,0.5,0.0,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,17,0.13671875,0.0078125,0.015625,1.389935152503992,2.779870305007984,0.5,0.5,0.0,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,18,0.14453125,0.0078125,0.015625,1.8438318156745623,3.6876636313491247,0.5,0.5,0.0,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,19,0.15234375,0.0078125,0.015625,2.0319457223275474,4.063891444655095,0.5,0.5,0.0,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,20,0.16015625,0.0078125,0.015625,2.3292881905996587,4.6585763811993175,0.5,0.5,0.0,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,21,0.16796875,0.0078125,0.015625,1.3704646061687793,2.7409292123375586,0.5,0.5,0.0,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,22,0.17578125,0.0078125,0.015625,1.8643959953785636,3.728791990757127,0.5,0.5,0.0,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,23,0.18359375,0.0078125,0.015625,2.4511084438905844,4.902216887781169,0.5,0.5,0.0,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,24,0.19140625,0.0078125,0.015625,2.551818392423584,5.103636784847168,0.5,0.5,0.0,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,25,0.19921875,0.0078125,0.015625,1.5942568018587362,3.1885136037174724,0.5,0.5,0.0,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,26,0.20703125,0.0078125,0.015625,1.819942896694674,3.639885793389348,0.5,0.5,0.0,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,27,0.21484375,0.0078125,0.015625,1.71078210261944,3.42156420523888,0.5,0.5,0.0,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,28,0.22265625,0.0078125,0.015625,2.0632780153402983,4.126556030680597,0.5,0.5,0.0,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,29,0.23046875,0.0078125,0.015625,1.5066524391007956,3.013304878201591,0.5,0.5,0.0,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,30,0.23828125,0.0078125,0.015625,1.2811450507486262,2.5622901014972523,0.5,0.5,0.0,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,31,0.24609375,0.0078125,0.015625,2.6063469145385483,5.2126938290770966,0.5,0.5,0.0,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,32,0.25390625,0.0078125,0.00520833333333337,3.867390081088843,2.578260054059247,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,33,0.26171875,0.0078125,0.005208333333333259,3.671569824650178,2.447713216433417,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,34,0.26953125,0.0078125,0.00520833333333337,5.143678414732273,3.429118943154873,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,35,0.27734375,0.0078125,0.00520833333333337,8.92952963981611,5.953019759877449,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,36,0.28515625,0.0078125,0.005208333333333259,7.590638010239737,5.060425340159753,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,37,0.29296875,0.0078125,0.00520833333333337,8.414030595816389,5.609353730544299,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,38,0.30078125,0.0078125,0.00520833333333337,5.011787112444505,3.3411914082963605,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,39,0.30859375,0.0078125,0.005208333333333259,9.04648408898474,6.030989392656409,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,40,0.31640625,0.0078125,0.00520833333333337,3.632804171858579,2.4218694479057365,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,41,0.32421875,0.0078125,0.00520833333333337,10.75251078852454,7.168340525683078,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,42,0.33203125,0.0078125,0.005208333333333259,15.690002791340088,10.460001860893243,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,43,0.33984375,0.0078125,0.00520833333333337,9.10088961233884,6.067259741559269,1.4999999999999896,1.5,-6.957397620984314e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,44,0.34765625,0.0078125,0.00520833333333337,5.487153473819408,3.6581023158796313,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,45,0.35546875,0.0078125,0.005208333333333259,4.86948687695522,3.246324584636767,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,46,0.36328125,0.0078125,0.00520833333333337,11.054954079717163,7.369969386478161,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,47,0.37109375,0.0078125,0.00520833333333337,3.8985959476615406,2.599063965107712,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,48,0.37890625,0.0078125,0.005208333333333259,9.51303142918534,6.342020952790136,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,49,0.38671875,0.0078125,0.00520833333333337,11.101492542584005,7.400995028389389,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,50,0.39453125,0.0078125,0.00520833333333337,13.024458088571713,8.68297205904787,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,51,0.40234375,0.0078125,0.005208333333333259,9.162182986745444,6.108121991163543,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,52,0.41015625,0.0078125,0.00520833333333337,10.509953949530196,7.006635966353514,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,53,0.41796875,0.0078125,0.00520833333333337,6.710330567375083,4.4735537115834205,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,54,0.42578125,0.0078125,0.005208333333333259,9.841733000439978,6.561155333626559,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,55,0.43359375,0.0078125,0.00520833333333337,5.764161942141261,3.842774628094201,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,56,0.44140625,0.0078125,0.005208333333333259,12.275396092247735,8.183597394831708,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,57,0.44921875,0.0078125,0.00520833333333337,5.035340117750071,3.356893411833404,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,58,0.45703125,0.0078125,0.00520833333333337,13.212414681456012,8.808276454304071,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,59,0.46484375,0.0078125,0.005208333333333259,23.949623042240596,15.966415361493503,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,60,0.47265625,0.0078125,0.00520833333333337,7.050174756514539,4.700116504343059,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,61,0.48046875,0.0078125,0.00520833333333337,12.950779464179455,8.633852976119698,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,62,0.48828125,0.0078125,0.005208333333333259,20.171506664181383,13.447671109454063,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,63,0.49609375,0.0078125,0.00520833333333337,11.04897796484429,7.365985309896246,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,64,0.50390625,0.0078125,0.00520833333333337,6.208016057308317,4.138677371538908,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,65,0.51171875,0.0078125,0.005208333333333259,8.11739429542502,5.411596196949937,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,66,0.51953125,0.0078125,0.00520833333333337,11.888028404048507,7.925352269365728,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,67,0.52734375,0.0078125,0.00520833333333337,23.566941291551398,15.71129419436771,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,68,0.53515625,0.0078125,0.005208333333333259,9.684780182994617,6.45652012199632,1.500000000000021,1.5,1.4062824978585317e-14,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,69,0.54296875,0.0078125,0.00520833333333337,11.35371063937488,7.569140426249973,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,70,0.55078125,0.0078125,0.00520833333333337,13.047917558245132,8.698611705496816,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,71,0.55859375,0.0078125,0.005208333333333259,17.835715699528215,11.890477133018642,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,72,0.56640625,0.0078125,0.00520833333333337,8.899296007841565,5.932864005227753,1.4999999999999891,1.5,-7.253457094217689e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,73,0.57421875,0.0078125,0.00520833333333337,6.811128982809494,4.5407526552063615,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,74,0.58203125,0.0078125,0.005208333333333259,6.473781481314539,4.315854320876298,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,75,0.58984375,0.0078125,0.00520833333333337,6.779664810295037,4.519776540196723,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,76,0.59765625,0.0078125,0.00520833333333337,11.46594735830705,7.643964905538088,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,77,0.60546875,0.0078125,0.005208333333333259,7.657640060202794,5.105093373468456,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,78,0.61328125,0.0078125,0.00520833333333337,6.314968946307525,4.20997929753838,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,79,0.62109375,0.0078125,0.00520833333333337,9.58667239291307,6.391114928608758,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,80,0.62890625,0.0078125,0.005208333333333259,16.074935686263427,10.716623790842132,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,81,0.63671875,0.0078125,0.00520833333333337,10.975219880320267,7.316813253546897,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,82,0.64453125,0.0078125,0.00520833333333337,17.170557278421526,11.447038185614431,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,83,0.65234375,0.0078125,0.005208333333333259,18.319308687843137,12.212872458561918,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,84,0.66015625,0.0078125,0.00520833333333337,5.048433520251087,3.3656223468340816,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,85,0.66796875,0.0078125,0.00520833333333337,4.362034722748708,2.9080231484991597,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,86,0.67578125,0.0078125,0.005208333333333259,10.620487937197371,7.080325291464813,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,87,0.68359375,0.0078125,0.00520833333333337,12.64034636901203,8.426897579341414,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,88,0.69140625,0.0078125,0.00520833333333337,4.269191741169709,2.8461278274464927,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,89,0.69921875,0.0078125,0.005208333333333259,7.180504988271036,4.787003325513956,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,90,0.70703125,0.0078125,0.00520833333333337,7.8914985289189294,5.260999019279324,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,91,0.71484375,0.0078125,0.00520833333333337,14.351947676280544,9.56796511752043,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,92,0.72265625,0.0078125,0.005208333333333259,13.563053068244352,9.04203537882944,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,93,0.73046875,0.0078125,0.00520833333333337,10.688686400316305,7.125790933544255,1.4999999999999891,1.5,-7.253457094217689e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,94,0.73828125,0.0078125,0.00520833333333337,8.492963124497424,5.661975416331656,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,95,0.74609375,0.0078125,0.005208333333333259,6.559193719813991,4.372795813209265,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,96,0.75390625,0.0078125,0.00520833333333337,9.647879147216324,6.431919431477596,1.4999999999999891,1.5,-7.253457094217689e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,97,0.76171875,0.0078125,0.00520833333333337,9.756534484020927,6.504356322680664,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,98,0.76953125,0.0078125,0.005208333333333259,3.5389270033185274,2.359284668878985,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,99,0.77734375,0.0078125,0.00520833333333337,6.418125499602877,4.278750333068615,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,100,0.78515625,0.0078125,0.00520833333333337,4.5449694524450095,3.029979634963361,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,101,0.79296875,0.0078125,0.005208333333333259,6.099537486906156,4.066358324604046,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,102,0.80078125,0.0078125,0.00520833333333337,8.218023322622871,5.478682215081953,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,103,0.80859375,0.0078125,0.00520833333333337,6.038025210084967,4.025350140056673,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,104,0.81640625,0.0078125,0.005208333333333259,3.2040992864194933,2.1360661909462983,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,105,0.82421875,0.0078125,0.00520833333333337,6.916177194534101,4.6107847963561,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,106,0.83203125,0.0078125,0.00520833333333337,4.470483600564722,2.9803224003765028,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,107,0.83984375,0.0078125,0.005208333333333259,6.1292595177585305,4.086173011838962,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,108,0.84765625,0.0078125,0.00520833333333337,5.41494515049683,3.6099634336645785,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,109,0.85546875,0.0078125,0.00520833333333337,6.450728540333597,4.300485693555762,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,110,0.86328125,0.0078125,0.005208333333333259,7.812191440540617,5.208127627027004,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,111,0.87109375,0.0078125,0.00520833333333337,6.928362764543016,4.618908509695377,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,112,0.87890625,0.0078125,0.00520833333333337,6.712208417755226,4.4748056118368496,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,113,0.88671875,0.0078125,0.005208333333333259,10.295699776434176,6.86379985095602,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,114,0.89453125,0.0078125,0.00520833333333337,10.117068619815376,6.744712413210299,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,115,0.90234375,0.0078125,0.00520833333333337,13.858540054581661,9.239026703054506,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,116,0.91015625,0.0078125,0.005208333333333259,6.7513106731718615,4.50087378211451,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,117,0.91796875,0.0078125,0.00520833333333337,7.826975134017737,5.217983422678529,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,118,0.92578125,0.0078125,0.00520833333333337,10.37606587710589,6.917377251403977,1.4999999999999891,1.5,-7.253457094217689e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,119,0.93359375,0.0078125,0.005208333333333259,4.174630757959151,2.7830871719727277,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,120,0.94140625,0.0078125,0.00520833333333337,11.149589915414309,7.433059943609592,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,121,0.94921875,0.0078125,0.00520833333333337,7.781036062917405,5.187357375278307,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,122,0.95703125,0.0078125,0.005208333333333259,5.155757184182295,3.437171456121481,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,123,0.96484375,0.0078125,0.00520833333333337,7.017454008432054,4.678302672288069,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,124,0.97265625,0.0078125,0.00520833333333337,6.838367094158887,4.558911396105957,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,125,0.98046875,0.0078125,0.005208333333333259,6.644781800134995,4.429854533423267,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,126,0.98828125,0.0078125,0.00520833333333337,4.586131067593256,3.0574207117288594,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,clock_warp_same_states,127,0.99609375,0.0078125,0.00520833333333337,8.504930571146748,5.669953714097872,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
B,1006,0.05,piecewise_fast_slow,resampled_states,0,0.00390625,0.015625,0.0078125,3.3087187233627415,3.0432379629247497,1.087236280459267,2.0,0.0,0.5436181402296335
B,1006,0.05,piecewise_fast_slow,resampled_states,1,0.01171875,0.015625,0.0078125,2.613111734505594,3.475837058715703,0.7517935076827567,2.0,0.0,0.37589675384137833
B,1006,0.05,piecewise_fast_slow,resampled_states,2,0.01953125,0.015625,0.0078125,2.8243460207270026,3.2869885195653383,0.8592503453892457,2.0,0.0,0.42962517269462286
B,1006,0.05,piecewise_fast_slow,resampled_states,3,0.02734375,0.015625,0.0078125,3.486230581471709,2.496694311672284,1.3963385766424221,2.0,0.0,0.6981692883212111
B,1006,0.05,piecewise_fast_slow,resampled_states,4,0.03515625,0.015625,0.0078125,3.9019726754075004,3.8462668389969186,1.014483091980459,2.0,0.0,0.5072415459902295
B,1006,0.05,piecewise_fast_slow,resampled_states,5,0.04296875,0.015625,0.0078125,3.219035930323021,2.8296094912736676,1.1376255063641536,2.0,0.0,0.5688127531820768
B,1006,0.05,piecewise_fast_slow,resampled_states,6,0.05078125,0.015625,0.0078125,2.536334430957112,3.7436948951487414,0.677494962061095,2.0,0.0,0.3387474810305475
B,1006,0.05,piecewise_fast_slow,resampled_states,7,0.05859375,0.015625,0.0078125,3.4747341326476153,3.7374435559964034,0.9297087917415385,2.0,0.0,0.46485439587076927
B,1006,0.05,piecewise_fast_slow,resampled_states,8,0.06640625,0.015625,0.0078125,3.065623640502622,3.05564983692176,1.0032640531844805,2.0,0.0,0.5016320265922403
B,1006,0.05,piecewise_fast_slow,resampled_states,9,0.07421875,0.015625,0.0078125,3.872035772026038,3.87577753800211,0.9990345766909005,2.0,0.0,0.4995172883454502
B,1006,0.05,piecewise_fast_slow,resampled_states,10,0.08203125,0.015625,0.0078125,3.804223220610865,3.699752796768438,1.028237136257773,2.0,0.0,0.5141185681288865
B,1006,0.05,piecewise_fast_slow,resampled_states,11,0.08984375,0.015625,0.0078125,3.1196540659595042,4.315504439269148,0.7228944170632885,2.0,0.0,0.36144720853164425
B,1006,0.05,piecewise_fast_slow,resampled_states,12,0.09765625,0.015625,0.0078125,6.780917304477811,4.146075194282321,1.6355027313129995,2.0,0.0,0.8177513656564998
B,1006,0.05,piecewise_fast_slow,resampled_states,13,0.10546875,0.015625,0.0078125,4.231559139902515,3.5307249993141143,1.198495816220336,2.0,0.0,0.599247908110168
B,1006,0.05,piecewise_fast_slow,resampled_states,14,0.11328125,0.015625,0.0078125,3.0421860833055874,3.569930454441094,0.8521695652420966,2.0,0.0,0.4260847826210483
B,1006,0.05,piecewise_fast_slow,resampled_states,15,0.12109375,0.015625,0.0078125,2.99859966072124,3.8874919652871744,0.7713455583951874,2.0,0.0,0.3856727791975937
B,1006,0.05,piecewise_fast_slow,resampled_states,16,0.12890625,0.015625,0.0078125,2.9273544512198253,2.512986635246332,1.1648905768784064,2.0,0.0,0.5824452884392032
B,1006,0.05,piecewise_fast_slow,resampled_states,17,0.13671875,0.015625,0.0078125,5.953019759877449,4.691069351516161,1.2690112453684839,2.0,0.0,0.6345056226842419
B,1006,0.05,piecewise_fast_slow,resampled_states,18,0.14453125,0.015625,0.0078125,3.9857002280819653,5.334889535352026,0.7471007978085467,2.0,0.0,0.37355039890427333
B,1006,0.05,piecewise_fast_slow,resampled_states,19,0.15234375,0.015625,0.0078125,7.582361425239306,4.686090400476385,1.6180570106945629,2.0,0.0,0.8090285053472814
B,1006,0.05,piecewise_fast_slow,resampled_states,20,0.16015625,0.015625,0.0078125,5.601988217064104,4.795104986794407,1.1682722761006967,2.0,0.0,0.5841361380503484
B,1006,0.05,piecewise_fast_slow,resampled_states,21,0.16796875,0.015625,0.0078125,15.351945893062876,8.263630801226256,1.8577724806854599,2.0,0.0,0.9288862403427299
B,1006,0.05,piecewise_fast_slow,resampled_states,22,0.17578125,0.015625,0.0078125,3.0161040693105754,3.452213450258199,0.8736725329324564,2.0,0.0,0.4368362664662282
B,1006,0.05,piecewise_fast_slow,resampled_states,23,0.18359375,0.015625,0.0078125,8.78627255441802,4.9845166757929364,1.7627130423874648,2.0,0.0,0.8813565211937324
B,1006,0.05,piecewise_fast_slow,resampled_states,24,0.19140625,0.015625,0.0078125,11.549957366783573,6.8715079905897625,1.680847549417209,2.0,0.0,0.8404237747086045
B,1006,0.05,piecewise_fast_slow,resampled_states,25,0.19921875,0.015625,0.0078125,13.782784038334313,7.3955470251057065,1.8636598471412347,2.0,0.0,0.9318299235706173
B,1006,0.05,piecewise_fast_slow,resampled_states,26,0.20703125,0.015625,0.0078125,3.3347735754964205,5.740094838968467,0.5809614072675673,2.0,0.0,0.29048070363378364
B,1006,0.05,piecewise_fast_slow,resampled_states,27,0.21484375,0.015625,0.0078125,7.813974554978287,5.20196498086038,1.502119791987891,2.0,0.0,0.7510598959939455
B,1006,0.05,piecewise_fast_slow,resampled_states,28,0.22265625,0.015625,0.0078125,8.588917359570708,5.770245403332556,1.4884838961286209,2.0,0.0,0.7442419480643104
B,1006,0.05,piecewise_fast_slow,resampled_states,29,0.23046875,0.015625,0.0078125,7.158138907189432,12.387345907898787,0.5778589667561513,2.0,0.0,0.28892948337807567
B,1006,0.05,piecewise_fast_slow,resampled_states,30,0.23828125,0.015625,0.0078125,8.413108666077363,6.666984740231379,1.2619060930662014,2.0,0.0,0.6309530465331007
B,1006,0.05,piecewise_fast_slow,resampled_states,31,0.24609375,0.015625,0.0078125,6.0816857995578175,10.406828209675155,0.5843937919436123,2.0,0.0,0.29219689597180615
B,1006,0.05,piecewise_fast_slow,resampled_states,32,0.25390625,0.00520833333333337,0.0078125,4.138677371538908,6.208016057308317,0.6666666666666714,0.6666666666666666,7.16093850883226e-15,1.0
B,1006,0.05,piecewise_fast_slow,resampled_states,33,0.265625,0.01041666666666663,0.015625,2.7057980984749683,4.058697147712467,0.6666666666666643,0.6666666666666666,-3.497202527569243e-15,1.0
B,1006,0.05,piecewise_fast_slow,resampled_states,34,0.27734375,0.00520833333333337,0.0078125,7.925352269365728,11.888028404048507,0.6666666666666714,0.6666666666666666,7.16093850883226e-15,1.0
